opponent,mine,index
a7d7,d3b3,41
g6f7,b6b7,39
d7b7,b3b7,40
f7f8,b7g7,41
e2e4,c7c5,19
g1f3,d7d5,21
d2d4,c8g4,30
f1e2,c5d4,33
f3d4,g4e2,32
d1e2,d5e4,24
e2e4,g8f6,25
e4e3,e7e6,28
b1c3,f8b4,34
e3e5,b4c3,38
b2c3,e8g8,31
e1g1,h7h6,28
c1a3,f8e8,29
a1d1,b8d7,28
e5b5,b7b6,28
d4b3,d8c8,24
d1d4,c8c3,29
a3b4,c3c2,42
d4d2,c2e4,42
f1d1,d7e5,44
b4d6,f6g4,47
d1c1,e8d8,45
f2f3,e4e3,44
g1h1,g4f2,39
h1g1,a8c8,41
c1c8,d8c8,36
g1f1,c8c1,45
b3c1,e3d2,34
b5e8,g8h7,0
e8c8,f2h1,38
c8h8,h7h8,1
c1d3,d2d3,34
f1e1,d3d6,38
e1e2,d6b4,33
e2e3,b4c3,38
e3e2,c3d3,37
e2e1,d3a3,40
h2h4,a3a2,34
f3f4,e5g4,33
e1d1,a2d5,32
d1e2,b6b5,40
e2e1,b5b4,38
h4h5,b4b3,39
f4f5,b3b2,35
e1e2,b2b1q,40
f5e6,d5b3,59
e2d2,b1c2,49
d2e1,b3b1,54
start,e2e4,19
d7d5,e4e5,30
c7c5,f1b5,29
c8d7,b5d7,33
b8d7,g1f3,25
d8c7,e1g1,24
e7e6,d2d4,21
c5d4,d1d4,29
c7c2,b1a3,38
c2e4,f1e1,35
e4g6,f3h4,41
g6h5,g2g3,41
a7a6,f2f4,42
a8c8,d4a7,38
f8c5,c1e3,5
d5d4,a7b7,34
c8d8,e3d2,45
c5e7,d2a5,48
e7h4,a5d8,46
f7f6,d8f6,46
g7f6,b7c8,41
e8f7,c8d7,40
g8e7,g3h4,38
h5f3,e1f1,33
e2e3,c7c5,19
b1c3,d7d5,21
d1f3,g8f6,29
h2h3,b8c6,31
g1e2,g7g6,34
d2d4,c8f5,35
a2a3,c5d4,41
e2d4,c6d4,39
f3f4,d4c6,41
f1b5,e7e6,34
b5a4,f8c5,38
b2b4,c5d6,41
f4d4,e8g8,42
d4h4,h7h5,46
e1g1,d6e5,45
a4c6,b7c6,39
c1b2,f6e4,37
h4d8,a8d8,35
g2g4,e4c3,37
b2c3,e5c3,32
a1c1,f5e4,32
g1h2,c3e5,35
f2f4,e5c3,35
h2g1,d5d4,35
e3d4,c3d4,33
f1f2,d4f2,37
g1f2,d8d2,30
f2e1,d2h2,35
f4f5,e6f5,31
g4h5,f8e8,27
h5h6,e4d5,29
e1f1,e8e2,35
c2c3,e2a2,33
h6h7,g8h8,3
h3h4,h2h1,31
start,e2e4,19
e7e5,g1f3,28
d7d6,f1c4,26
h7h6,d2d3,32
g8f6,b1c3,37
c8g4,e1g1,38
a7a6,h2h3,35
b7b5,c4d5,36
g4f3,d1f3,32
f6d5,c3d5,34
a6a5,c1e3,37
b8c6,c2c3,44
h6h5,c3c4,42
b5c4,d3c4,43
a8a6,a2a3,42
d8d7,b2b4,42
a5a4,b4b5,39
a6a7,e3a7,41
c6d8,a1b1,41
d8b7,b5b6,42
c7c6,d5b4,37
f8e7,b4a6,34
e7f6,f1c1,33
e8f8,c4c5,33
h8h6,c5d6,33
b7d6,a6b8,36
d7e6,c1c6,34
f6e7,b1c1,38
e7g5,f3d3,37
e6e7,c1c2,43
e7e6,c6d6,39
e6e8,d6h6,45
g7h6,d3f3,39
f7f6,f3f5,32
f8g8,c2c8,33
g8f7,f5h7,30
f7e6,c8c6,31
e8c6,b8c6,22
f6f5,e4f5,28
e6d6,h7c7,27
d6d5,c6b4,28
d5e4,b6b7,33
e4f4,b7b8q,40
f4f5,c7e5,45
f5g6,e5a5,54
h5h4,a5a4,43
g6f7,a4b5,41
f7g6,a7c5,49
g6g7,a3a4,48
g7f7,a4a5,47
f7g6,a5a6,47
g6g7,a6a7,46
g5e7,a7a8q,48
e7c5,b5c5,50
g7g6,a8a6,61
g6f7,a6h6,70
d2d4,d7d5,19
c2c4,g8f6,27
e2e3,c8f5,29
b1c3,d5c4,35
f1c4,e7e6,37
g1f3,f8b4,40
c4b5,c7c6,6
b5d3,b4c3,44
b2c3,e8g8,37
h2h4,f5d3,34
d1d3,b8d7,29
a1b1,d8c7,29
c1a3,f8d8,37
e1g1,d7b6,35
f3e5,d8d5,34
d3c2,h7h6,36
e3e4,d5a5,37
a3c5,b6a4,35
c5a3,c6c5,37
f2f4,c5d4,36
b1b4,d4c3,43
b4a4,a5a4,36
a3e7,a4e4,40
e7f6,g7f6,36
e5d7,e4c4,35
c2d1,c3c2,33
d7f6,g8f8,2
f6h7,f8e7,3
d1d2,a8c8,38
f1c1,c8d8,33
d2e1,c7c5,42
g1h1,c5a3,48
h1h2,a3d6,50
e1e5,d6e5,41
g2g3,e5e2,55
h2h3,d8d1,48
h7f6,d1c1,44
f6d5,e7d6,5
g3g4,c1g1,42
d5e3,e2e3,47
h3h2,e3g3,55
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
c6d4,f3d4,30
e5d4,e1g1,32
d8g5,d2d3,29
g5b5,c2c4,28
b5b6,c1f4,30
f8e7,h2h3,34
g7g5,f4e5,34
g8f6,e5f6,32
e7f6,d1c2,26
h7h5,c4c5,25
b6b4,a2a3,25
b4b5,a3a4,25
b5b4,a1a3,25
b7b6,a3b3,27
b4c5,c2e2,26
g5g4,b3b5,26
c5e7,h3g4,33
h5h4,b5h5,31
f6g7,g2g3,32
c7c5,g3h4,31
h8h5,g4h5,22
c8b7,e2g4,22
e7e5,f2f4,26
e5f6,e4e5,29
f6h6,b1d2,26
b7d5,d2f3,30
a7a5,e5e6,27
f7e6,f3e5,26
a8a7,e5g6,28
d7d6,f1e1,24
a7f7,f4f5,28
h6d2,f5e6,30
c2c4,e7e5,19
b2b3,d7d5,29
b1c3,f8b4,38
e2e3,b4c3,41
a1b1,c3d2,40
c1d2,g8f6,34
g1f3,e8g8,34
d2b4,f8e8,31
h2h4,c8g4,31
f1e2,g4f3,33
e2f3,e5e4,27
f3g4,b8c6,26
b4c3,g7g6,31
b3b4,h7h5,31
g4h3,f6h7,30
c4d5,d8h4,31
e1f1,c6e7,36
d1d4,e7f5,30
start,e2e4,19
e7e5,g1f3,28
g8f6,b1c3,26
b8c6,f1b5,28
f8c5,b5c6,32
d7c6,e1g1,26
c8g4,d2d4,23
c5d4,c1g5,30
h7h6,g5f6,34
d8f6,h2h3,28
g4e6,f3d4,30
a8d8,c3e2,34
f6g6,c2c3,30
e5d4,c3d4,29
g6e4,f2f3,26
e4h4,g1h2,25
h4e7,g2g4,30
e7b4,a2a3,29
b4b5,a3a4,30
b5b6,d1e1,30
c6c5,d4c5,34
b6c5,b2b4,32
c5d5,a1d1,30
d5e5,h2g1,6
e8g8,d1d8,28
e5e3,f1f2,4
f8d8,b4b5,20
e6b3,a4a5,22
d8d3,e1b1,21
b7b6,a5b6,23
a7b6,e2g3,21
c7c6,b5c6,23
d3c3,g1g2,27
b3c4,g3f5,37
e3e5,b1b6,35
c3d3,c6c7,35
e5e8,b6b8,44
c4b5,b8e8,33
g8h7,c7c8q,43
b5e8,c8e8,36
d3b3,e8f8,40
g7g5,f8g7,35
e2e4,c7c5,19
g1f3,d7d5,21
e4d5,d8d5,29
b1c3,d5d8,41
f1c4,e7e5,31
f3g5,f7f6,36
g5e4,c8f5,32
b2b3,f5e4,34
c3e4,f8d6,28
d1g4,g8e7,24
g4e6,d6c7,20
e6f7,e8d7,0
d2d3,d8f8,22
f7h5,g7g6,28
h5f3,b8c6,30
c2c3,a8d8,37
a2a4,d7c8,31
e4c5,c7d6,32
b3b4,d6c5,28
b4c5,c6a5,30
a1b1,e7f5,29
e1g1,c8b8,35
b1b5,a5c4,35
start,e2e4,19
c7c6,d2d4,29
d7d5,b1c3,37
d5e4,c3e4,38
c8f5,f1d3,41
f5e4,d3e4,35
g8f6,d1e2,37
e7e6,c1g5,41
b8a6,g5f6,46
g7f6,g1f3,39
d8b6,e1g1,39
a8d8,a1d1,38
f6f5,e4d3,34
h7h5,f3e5,33
a6c7,h2h3,38
b6b2,g2g4,36
d8d4,g4h5,34
b2a2,d1a1,32
a2d5,a1a7,39
d4h4,f1a1,37
h4h3,a7a8,42
e8e7,c2c4,47
e2e4,c7c5,19
d2d3,e7e6,21
g1f3,d7d5,28
e4d5,e6d5,33
b1c3,f8d6,35
c1g5,g8f6,37
c3d5,e8g8,38
d5e3,d6e7,35
c2c3,c8g4,33
g5f6,e7f6,33
h2h3,g4f3,37
d1f3,b8c6,30
a1d1,c6e5,36
f3d5,d8a5,32
f1e2,f8d8,37
d5b3,c5c4,39
e3c4,a5d5,40
e1g1,h7h6,40
d3d4,e5c6,39
e2f3,d5f5,42
c4e3,f5d7,50
a2a3,c6a5,37
b3b4,a5c6,35
b4b3,c6a5,37
b3b4,a5c6,35
b4c4,c6a5,37
c4d3,a5b3,35
f1e1,d7a4,39
f3d5,f6g5,38
d3f5,d8f8,37
d5e4,g5e3,37
start,e2e4,19
c7c5,d2d4,29
c5d4,d1d4,37
b8c6,d4d1,48
g8f6,b1c3,40
e7e6,c1g5,41
f8b4,g5f6,40
d8f6,f1b5,33
b4c5,b5c6,41
e2e4,c7c5,19
c2c3,d7d5,21
e4d5,d8d5,29
g1f3,c8g4,41
f1e2,g4f3,43
d1a4,d5c6,5
e2d1,f3d1,28
a4c6,b8c6,3
e1d1,e7e6,26
a2a4,c5c4,30
h1e1,f8c5,32
d1e2,g8f6,37
e2f1,e8g8,41
d2d4,c5d6,37
h2h3,d6h2,40
b2b4,c4b3,38
b1d2,a8c8,38
c1b2,h7h6,36
c3c4,c8d8,37
d2f3,h2f4,38
a1d1,e6e5,41
f3e5,c6b4,37
g2g3,b4c2,36
e5f7,c2e1,40
g3f4,e1f3,29
f1e2,f3d4,33
e2f1,f8f7,31
d1d2,f7d7,35
b2a3,d4f3,33
d2b2,d7d1,37
f1g2,d8d2,48
b2b3,f3e1,41
g2g1,e1d3,34
g1g2,d2f2,36
g2g3,d1g1,41
g3h4,f2f4,45
start,e2e4,19
e7e6,d2d4,29
c7c5,g1f3,38
c5d4,f3d4,36
b8c6,f1b5,41
a7a6,b5c6,45
b7c6,e1g1,39
c8b7,b1c3,36
h7h5,c1f4,37
h5h4,h2h3,43
d8f6,d1g4,44
e6e5,f4g5,48
f6g6,d4f3,48
g8f6,f3e5,40
g6h7,g5f6,46
b7c8,f6g7,47
h7g7,g4f4,42
h8g8,g2g4,43
h4g3,c3e2,42
d7d6,e5c6,42
g3f2,g1h2,2
e2e4,c7c5,19
f1c4,d7d6,20
b1c3,b8c6,27
d2d3,e7e5,30
h2h3,g8f6,35
a2a3,f8e7,34
g1f3,e8g8,34
e1g1,a7a6,31
c3d5,b7b5,31
c4b3,c8e6,32
f1e1,e6d5,35
b3d5,f6d5,29
c1d2,d5f4,35
g1h2,e7g5,37
e1g1,c6d4,40
g2g3,f4e2,41
h2h1,g5d2,40
f3d4,e5d4,42
d1d2,e2g1,30
h1g1,h7h6,25
g1g2,c5c4,25
a1h1,c4d3,26
b2b3,d3c2,25
h1e1,a8c8,29
e1f1,d8c7,31
f1c1,d4d3,28
f2f3,a6a5,27
d2f4,a5a4,27
f4d2,a4b3,27
d2d3,b3b2,27
d3f1,b2b1q,34
c1b1,c2b1q,34
f1b1,c7c2,28
g2h1,c2f2,38
b1d1,c8c2,38
d1c2,f2c2,28
g3g4,f8c8,33
h3h4,c2f2,38
g4g5,c8c1,39
start,d2d4,19
e7e6,c2c4,27
d7d5,c4d5,29
e6d5,g1f3,27
b8c6,c1f4,29
c8f5,e2e3,34
g8f6,f4g5,37
d8e7,f3e5,34
e7d6,g5f6,43
g7f6,e5c6,39
b7c6,b1c3,31
h8g8,f1d3,37
f5d3,d1d3,32
d6b4,e1g1,33
g8g7,a2a3,37
b4b6,c3a4,39
b6b5,a4c5,34
f8c5,d3b5,33
c6b5,d4c5,20
a7a5,b2b4,20
e8d7,b4a5,19
d7c6,a1c1,18
a8a5,c1d1,17
g7g8,f1e1,17
a5a3,e3e4,17
g8g5,e4d5,19
g5d5,d1d5,22
c6d5,e1d1,20
d5c6,h2h3,19
c6c5,d1c1,19
c5b6,c1e1,18
b5b4,e1e7,19
a3a1,g1h2,1
a1a2,e7f7,17
c7c5,f7f6,16
b6b5,f6f7,19
h7h6,f7h7,19
b5c4,h7h6,16
a2f2,h6h4,14
c4d5,h2g3,12
f2a2,g3f3,13
c5c4,h4f4,14
a2a1,g2g4,16
a1a3,f3g2,2
b4b3,g4g5,18
b3b2,f4f1,18
c4c3,g5g6,21
a3a1,f1f5,21
d5d4,f5b5,19
c3c2,b5b2,18
c2c1q,b2b4,17
d4d3,g2f3,19
c1c6,f3f2,4
d2d4,d7d5,19
c2c4,g8f6,27
b1c3,d5c4,29
e2e4,c8g4,31
d1a4,c7c6,6
a4c4,b7b5,36
c4c5,e7e6,34
c5e5,f8d6,37
g1f3,d6e5,37
c3b5,g4f3,39
g2f3,e5d4,36
b5c3,e8g8,35
f1e2,d4c3,32
b2c3,d8a5,30
e1g1,a5c3,34
c1f4,b8d7,36
a1d1,d7c5,42
d1d2,a8d8,43
f1d1,d8d2,46
f4d2,c3c2,40
g1f1,f8d8,37
e4e5,d8d2,45
f3f4,d2e2,41
d1d8,f6e8,0
start,e2e4,19
c7c6,d2d4,29
e7e5,d4e5,37
d8a5,c2c3,6
a5e5,f2f4,40
e5e4,d1e2,5
e4e6,f4f5,22
e6e2,f1e2,2
d7d5,g1f3,31
h7h5,e1g1,35
c8f5,c1f4,31
g8e7,f4b8,37
a8b8,b1d2,27
b8c8,f3d4,33
g7g6,h2h3,42
c8d8,g2g4,42
f5c8,g4h5,43
c8h3,f1f3,42
h8h5,f3g3,39
e7f5,e2h5,42
f5g3,a1e1,30
f8e7,h5f3,36
g6g5,g1h2,37
h3f5,h2g3,40
f5g6,e1e5,42
f7f6,e5e6,38
e8f7,g3g4,37
e7d6,e6e3,31
d6f4,e3e2,31
d8h8,d4e6,29
d2d4,f7f5,19
e2e3,d7d6,19
f1e2,e7e5,23
d1d3,g8e7,30
d3c4,c8d7,25
b1d2,g7g6,27
c4b3,f8g7,27
c2c3,b8c6,30
a2a3,f5f4,29
g1h3,e7f5,34
e3e4,f5h4,37
e1g1,d8e7,36
d4d5,c6a5,39
b3c2,e8g8,41
b2b4,a5c6,45
h3f4,e5f4,44
f2f3,c6e5,48
c1b2,a7a6,48
f1f2,d7b5,48
e2b5,a6b5,41
c3c4,b5c4,44
a3a4,b7b5,43
a4b5,a8a1,44
b2a1,f8a8,34
a1d4,c7c5,41
d4e5,d6e5,40
b4c5,a8a1,38
d2b1,e7c5,34
b5b6,c5b6,36
g1f1,a1b1,41
c2b1,b6b1,33
f1e2,b1c2,31
e2e1,h4g2,26
e1f1,g2e3,26
f1e1,c2d1,29
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
a7a6,b5c6,31
d7c6,d2d4,24
e5d4,d1d4,34
d8d4,f3d4,29
f8c5,c1e3,34
c5b6,e1g1,34
g8f6,b1c3,31
e8g8,d4f5,37
f8e8,a1d1,40
c8f5,e3b6,37
f6e4,c3e4,34
c7b6,e4d6,31
f5g4,d6e8,28
a8e8,f1e1,23
e8a8,d1d3,30
a6a5,d3e3,38
g4e6,f2f4,30
a8d8,f4f5,30
b6b5,f5e6,31
a5a4,e6e7,29
d8f8,e7e8q,36
f7f6,e8e7,43
f8b8,e3g3,44
g7g5,e7f6,47
h7h5,g3g5,50
g8h7,f6g7,53
e2e4,c7c5,19
g1f3,g8f6,21
d2d4,d7d5,24
e4e5,f6e4,30
f1b5,c8d7,3
b5d7,d8d7,2
e1g1,e7e6,34
h2h3,c5c4,33
c2c3,f8e7,35
b1d2,e4d2,40
d1d2,e8g8,32
d2c2,b8c6,31
c1e3,h7h6,37
a1d1,g7g5,36
b2b4,f7f5,34
e5f6,e7f6,34
a2a4,a7a5,40
b4b5,c6e7,39
d1e1,e7f5,32
e3c1,h6h5,42
c1g5,f6g5,43
f3g5,d7g7,35
c2d2,a8e8,34
g2g3,e6e5,29
g1h2,e5d4,29
g5e6,g7f6,33
e6c5,d4c3,41
d2d1,e8e1,43
c5e4,e1d1,43
e4f6,f8f6,3
h2g2,d1f1,33
g2f1,f5d4,25
f1g1,c3c2,28
f2f4,c2c1q,29
g1h2,d4f3,40
h2g2,c1d1,41
h3h4,d1e2,40
g2h1,e2h2,43
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
g8e7,b5c6,31
e7c6,b1c3,24
d7d6,d2d4,26
d8f6,c1e3,34
e5d4,e3d4,39
f6e7,e1g1,38
h7h6,c3d5,35
c6d4,d5e7,35
c8d7,e7d5,33
d7b5,f1e1,35
d4f3,d1f3,2
e8c8,b2b3,43
d8d7,c2c4,40
b5c4,b3c4,39
h8h7,f3f5,41
b7b5,f5h7,42
b5c4,h7g8,33
c4c3,g8f8,32
d7d8,d5e7,35
c8d7,f8f7,31
d8e8,e4e5,39
h6h5,e5e6,41
d7d8,e7c6,36
d8c8,f7e8,42
c8b7,a1b1,41
b7a6,e8c8,47
e2e4,c7c5,19
g1f3,d7d5,21
e4d5,d8d5,29
b1c3,d5d8,41
f1b5,c8d7,3
d2d4,c5d4,22
d1d4,g8f6,20
a2a4,b8c6,22
d4d1,e7e5,31
h2h3,f8b4,37
e1g1,b4c3,41
b2c3,e8g8,35
f1e1,a7a6,34
b5c6,d7c6,32
d1d8,a8d8,27
f3e5,f8e8,33
c1g5,h7h6,33
g5f6,g7f6,30
e5d3,e8e1,31
a1e1,c6a4,26
d3c5,a4c2,26
c5b7,d8b8,27
e1e2,c2a4,21
e2a2,a4b3,19
a2a6,b8b7,18
a6f6,b3c2,19
f6d6,b7b1,26
g1h2,c2g6,28
d6d4,b1c1,26
c3c4,f7f5,23
c4c5,c1c5,21
g2g4,f5g4,22
d4d8,g8g7,3
h3g4,h6h5,26
g4h5,c5h5,26
h2g1,h5g5,25
g1h1,g6e4,23
h1h2,g5g2,29
h2h1,g2f2,22
h1g1,f2a2,31
d8d1,g7g6,34
g1f1,g6g5,32
f1e1,g5f4,34
d1c1,f4e3,33
c1d1,e4g2,28
d1d6,a2e2,23
e1d1,g2f3,18
d6e6,e3f2,4
e6e2,f3e2,3
start,e2e4,19
e7e5,b1c3,28
f8c5,g1f3,30
d7d6,d2d4,28
e5d4,f3d4,37
d8f6,f1b5,42
c7c6,c1e3,45
h7h5,e1g1,48
c5b6,b5d3,44
f6e5,f2f4,42
e5f6,e4e5,43
b6d4,e5f6,42
d4e3,g1h1,1
g7f6,f1e1,36
c8d7,e1e3,36
d7e6,f4f5,44
b8d7,f5e6,41
d7c5,e6f7,44
e8f7,d1e1,45
a8d8,d3c4,46
f7g6,c4g8,48
h8g8,e3g3,38
g6f7,e1f2,39
g8g4,g3g4,36
h5g4,h2h3,34
g4h3,g2h3,35
d8f8,a1f1,36
f7e7,f2e3,35
c5e6,f1e1,44
d6d5,e3e6,39
e7d8,e6e7,40
d8c8,e7f8,44
c8c7,e1e7,43
c7d6,f8f6,38
d6c5,e7b7,45
a7a6,h3h4,46
a6a5,h4h5,45
d5d4,c3e4,46
c5d5,h5h6,48
d5e4,h6h7,40
e4e3,h7h8q,43
c6c5,f6a6,55
e3f2,a6a5,50
f2e2,a5c5,51
e2d2,c5d4,57
d2e2,c2c4,60
e2f3,b2b4,55
f3e2,a2a4,55
e2f3,c4c5,53
f3e2,b4b5,52
e2f3,a4a5,51
f3e2,c5c6,53
e2e1,b7d7,56
e1f1,b5b6,53
f1e2,a5a6,53
e2e1,c6c7,53
e1e2,b6b7,53
e2f3,a6a7,57
f3g3,c7c8q,58
g3f3,b7b8q,66
f3e2,a7a8q,78
e2f1,d4d1,87
f1f2,h8h2,88
f2e3,c8c3,91
e2e4,c7c5,19
f1c4,g8f6,20
d2d3,d7d5,22
e4d5,f6d5,31
g1f3,c8g4,33
h2h3,g4f3,36
d1f3,e7e6,29
b1d2,f8e7,36
a2a3,e8g8,36
e1g1,b8c6,33
f3d1,e7g5,38
d2e4,g5c1,45
d1c1,f7f5,40
e4d2,d8g5,42
d2f3,g5c1,49
f1c1,d5f4,36
c1d1,g7g5,33
d1e1,g5g4,33
f3d2,g4h3,34
g2g3,f4g2,32
e1e2,a8e8,31
a3a4,c6b4,28
e2e6,g8h8,28
g1h2,b4c2,27
a1d1,f5f4,27
d1f1,f4g3,28
h2g1,h3h2,32
g1h1,g2e3,31
e6e3,e8e3,30
d2e4,f8f5,30
f1c1,f5f2,28
e4c5,e3e1,31
c1e1,c2e1,23
d3d4,g3g2,23
h1h2,e1f3,24
h2h3,g2g1q,23
b2b4,f2h2,36
start,e2e4,19
d7d5,b1c3,30
d5d4,c3d5,30
c7c6,d5b4,35
e7e5,f1c4,29
g8h6,d2d3,33
d8a5,a2a3,32
f8b4,c1d2,5
b4d2,d1d2,2
a5c5,g1f3,37
b7b5,c4b3,39
a7a5,e1g1,38
b8d7,f3g5,38
f7f6,g5e6,39
c5e7,e6c7,41
e8d8,c7a8,42
e7d6,d2a5,38
d7b6,a5b6,36
d8e7,a8c7,37
h8f8,b6b8,40
h6g4,a3a4,36
d6c5,a4b5,37
c6b5,a1a5,41
g7g5,a5b5,39
c5b5,b8b5,31
f8h8,b5c5,38
e7d7,b3a4,40
d7d8,c5d6,40
c8d7,d6d7,38
e2e4,c7c5,19
g1f3,e7e6,21
d2d4,d7d5,29
e4e5,c5c4,31
c2c3,b8c6,32
f3g5,h7h6,34
g5h3,f7f6,35
e5f6,g8f6,33
b1d2,f8d6,37
d1c2,e8g8,45
d2f3,e6e5,41
d4e5,d6e5,42
c1e3,c8h3,43
g2h3,f6e4,41
f1e2,e4g5,52
e3g5,h6g5,42
h1g1,g5g4,40
h3g4,d8d6,42
f3g5,d6f6,44
start,e2e4,19
e7e5,g1f3,28
d8f6,f1c4,26
f8c5,d2d4,32
e5d4,f3d4,42
c5d4,c2c3,41
e2e4,c7c5,19
b1c3,b8c6,21
f2f4,e7e6,25
g1f3,d7d5,33
f1b5,d5e4,30
c3e4,c8d7,32
e1g1,c6d4,34
b5d7,d8d7,2
c2c3,d4f3,38
d1f3,f8d6,34
d2d3,g8e7,34
c1d2,e8g8,36
a2a4,e7f5,36
b2b3,f5h4,38
f3h5,h4f5,36
e4g5,g7g6,36
start,e2e4,19
e7e5,d2d4,28
b8c6,d4e5,37
c6e5,g1f3,39
e5f3,d1f3,2
d8f6,f3d1,41
f6e7,b1c3,38
e7b4,a2a3,33
b4a5,b2b4,34
a5b6,c1e3,40
b6c6,d1d2,46
a7a6,f1d3,43
g8e7,e1g1,41
c6e6,e3c5,40
e7g6,c5f8,44
g6f8,d2f4,37
f7f6,f4c7,42
e6e5,c3d5,40
f8e6,c7e5,42
f6e5,d5b6,30
e6c7,b6a8,29
e8d8,a8b6,25
c7e6,c2c4,29
d7d6,b4b5,26
a6b5,c4b5,26
c8d7,a1c1,26
d8e7,a3a4,30
h8d8,a4a5,29
d6d5,b6d7,31
e7d7,a5a6,26
e6c7,a6b7,26
d5d4,c1b1,27
d7e6,b5b6,24
c7e8,b7b8q,26
d8b8,b6b7,23
e8d6,b1b6,23
e6d7,d3b5,25
d6b5,b6b5,19
h7h5,f1c1,20
d7d6,b5d5,28
d6e7,c1c8,27
b8b7,d5e5,29
e7f7,c8e8,31
e2e4,c7c5,19
b1c3,g8f6,21
f1c4,e7e6,22
a2a3,d7d5,25
e4d5,e6d5,31
c4f1,d5d4,33
c3e2,c8g4,35
g1f3,g4f3,37
g2f3,d8e7,31
h2h4,b8c6,30
d2d3,g7g6,35
c1g5,f8g7,35
h4h5,e8g8,39
f3f4,e7e6,38
h5g6,f7g6,47
e1d2,h7h5,48
f1h3,f6g4,48
f4f5,e6d5,52
e2f4,d5e5,50
h3g4,h5g4,43
d1g1,g7f6,40
g1g4,f6g5,39
g4g5,f8f5,38
h1h8,e5h8,3
g5g6,h8g7,1
g6f5,a8f8,32
f5d5,g8h8,3
a1h1,g7h7,1
f4g6,h8g7,0
g6f8,h7h1,25
f8e6,g7f6,6
d5d6,h1h6,31
d6f4,f6g6,3
f4h6,g6h6,2
a3a4,a7a6,13
c2c3,d4c3,14
d2c2,c3b2,15
f2f3,c6b4,18
c2b2,b4d3,11
b2c3,d3e5,13
f3f4,e5g4,14
e6c5,b7b5,11
a4b5,a6b5,10
c3b4,g4e3,8
b4b5,e3f5,11
c5e4,h6h5,10
b5b6,h5g4,11
e4g3,g4f4,12
g3e4,f4e4,12
start,e2e4,19
e7e5,g1f3,28
b8c6,c2c3,26
d7d6,d2d4,27
e5d4,c3d4,38
c8g4,d4d5,35
c6e5,f1e2,35
g8f6,c1f4,36
a7a6,f4e5,39
g4f3,e5f6,35
f3e2,d1e2,33
g7f6,e1g1,31
h8g8,b1c3,29
d8c8,a1d1,35
c8h3,g2g3,31
e8c8,e4e5,30
f6e5,c3e4,32
f8h6,e4f6,32
g8g6,e2f3,35
d8h8,f6h5,33
g6g5,h5f6,30
c8b8,f6d7,33
b8c8,d7f6,34
h6g7,d1d3,33
g5g6,f3h5,34
g6h6,h5h3,38
h6h3,g1g2,28
h3h6,f6g4,33
h6g6,h2h3,30
h7h5,g4e3,30
g7f6,e3f5,29
g6g5,g3g4,33
e5e4,d3e3,34
h5g4,h3g4,34
g5g8,e3e4,32
c8b8,g2f3,36
f6e5,g4g5,31
h8h2,f3e2,33
b8a7,e2e1,34
h2h8,f5e7,29
g8g7,e7f5,26
g7h7,f1g1,29
h7h2,g5g6,33
f7g6,g1g6,34
h2h1,e1e2,2
h1c1,f2f4,37
e5b2,f5e7,34
b2c3,f4f5,28
h8h1,f5f6,30
h1f1,e2d3,26
f1f3,d3c4,2
c3a1,c4b4,0
a1e5,e7c6,25
b7c6,d5c6,22
e5f6,g6f6,24
c1b1,b4a5,2
f3f6,e4e7,16
b1b5,a5a4,0
d6d5,e7c7,13
a7b8,c7d7,9
f6c6,d7d5,11
c6c4,a4a3,0
c4c3,a3a4,0
c3c4,a4a3,0
b8c7,d5b5,12
c7c6,b5h5,15
c4c3,a3b2,2
c3g3,h5h6,19
c6b5,h6h5,19
b5b6,h5h6,19
b6b7,a2a4,19
g3d3,b2c2,19
d3g3,a4a5,19
g3e3,h6b6,18
b7c8,b6a6,18
e3e1,a6c6,13
c8b8,a5a6,17
e1f1,c6b6,16
b8c7,b6b7,18
c7c8,b7h7,19
c8b8,a6a7,19
b8a8,c2c3,17
f1f7,h7f7,16
e2e4,c7c5,19
f1c4,d7d6,20
g1f3,c8g4,27
h2h3,g4f3,30
d1f3,b8c6,23
f3f7,e8d7,0
e1g1,c6d4,25
b2b3,d4c2,29
c1b2,c2a1,27
b1c3,g8h6,23
f7d5,a1c2,25
c3b5,c2b4,27
d5e6,d7e8,1
e4e5,d8a5,25
d2d4,c5d4,29
b5d6,e8d8,0
e6h6,g7h6,29
d6b7,d8c8,3
b7a5,e7e6,16
c4b5,a7a6,17
b5e2,d4d3,17
e2f3,a8a7,16
a2a3,b4c2,21
f1c1,a7d7,19
b3b4,d3d2,20
f3b7,c8b8,3
c1d1,c2e1,24
f2f3,e1c2,22
b7e4,c2e3,26
a5c6,b8c7,3
c6d4,e3d1,26
b2a1,d1e3,22
d4e6,c7c8,2
e4c2,d2d1q,32
c2d1,d7d1,30
g1f2,d1a1,31
e6f8,e3d1,24
f2f1,h8f8,15
f1e2,d1c3,23
e2f2,a1a3,32
e5e6,c3b5,27
e6e7,f8e8,28
g2g3,e8e7,24
f2g2,e7e2,33
g2f1,a3a2,34
f3f4,e2b2,32
f1e1,a2a1,25
start,e2e4,19
e7e6,d2d4,29
d7d5,b1c3,37
c7c6,g1f3,38
